snapped_at,price,market_cap,total_volume
2017-06-14 00:00:00 UTC,11.77,0.0,18672500.0
2017-06-15 00:00:00 UTC,11.71,0.0,18571600.0
2017-06-16 00:00:00 UTC,11.04,0.0,7070570.0
2017-06-17 00:00:00 UTC,11.18,0.0,6916830.0
2017-06-18 00:00:00 UTC,10.59,0.0,5507600.0
2017-06-19 00:00:00 UTC,10.48,0.0,12696100.0
2017-06-20 00:00:00 UTC,11.41,0.0,21953700.0
2017-06-21 00:00:00 UTC,11.88,0.0,10608200.0
2017-06-22 00:00:00 UTC,12.03,0.0,16622400.0
2017-06-23 00:00:00 UTC,16.84,0.0,65873200.0
2017-06-24 00:00:00 UTC,16.02,0.0,33674700.0
2017-06-25 00:00:00 UTC,14.82,0.0,22721700.0
2017-06-26 00:00:00 UTC,12.61,0.0,25803900.0
2017-06-27 00:00:00 UTC,14.39,0.0,42369500.0
2017-06-28 00:00:00 UTC,13.88,0.0,40928200.0
2017-06-29 00:00:00 UTC,12.58,0.0,18954800.0
2017-06-30 00:00:00 UTC,11.94,0.0,13928300.0
2017-07-01 00:00:00 UTC,10.54,0.0,10945900.0
2017-07-02 00:00:00 UTC,9.48,0.0,23980600.0
2017-07-03 00:00:00 UTC,9.19,0.0,15472800.0
2017-07-04 00:00:00 UTC,9.19,0.0,8065540.0
2017-07-05 00:00:00 UTC,8.28,0.0,8183340.0
2017-07-06 00:00:00 UTC,8.87,0.0,13798800.0
2017-07-07 00:00:00 UTC,6.87,0.0,7095130.0
2017-07-08 00:00:00 UTC,7.11,0.0,12804500.0
2017-07-09 00:00:00 UTC,6.41,0.0,7116910.0
2017-07-10 00:00:00 UTC,5.27,0.0,5433680.0
2017-07-11 00:00:00 UTC,4.73,0.0,11440100.0
2017-07-12 00:00:00 UTC,5.55,283050000.0,11642200.0
2017-07-13 00:00:00 UTC,5.11,260610000.0,8135560.0
2017-07-14 00:00:00 UTC,4.49,228990000.0,6343570.0
2017-07-15 00:00:00 UTC,3.99,203490000.0,6512890.0
2017-07-16 00:00:00 UTC,3.92,199920000.0,5512360.0
2017-07-17 00:00:00 UTC,4.36,222360000.0,7484650.0
2017-07-18 00:00:00 UTC,5.12,261120000.0,16667500.0
2017-07-19 00:00:00 UTC,5.68,289680000.0,29370500.0
2017-07-20 00:00:00 UTC,7.44,379440000.0,32796900.0
2017-07-21 00:00:00 UTC,7.7,392700000.0,47501800.0
2017-07-22 00:00:00 UTC,7.6,387600000.0,17158000.0
2017-07-23 00:00:00 UTC,6.59,336090000.0,23736300.0
2017-07-24 00:00:00 UTC,7.3,372300000.0,12378800.0
2017-07-25 00:00:00 UTC,6.03,355770000.0,22619500.0
2017-07-26 00:00:00 UTC,6.24,368160000.0,20781800.0
2017-07-27 00:00:00 UTC,6.24,368160000.0,10758000.0
2017-07-28 00:00:00 UTC,5.84,344560000.0,7719160.0
2017-07-29 00:00:00 UTC,5.8,342200000.0,5268190.0
2017-07-30 00:00:00 UTC,5.51,325090000.0,3226330.0
2017-07-31 00:00:00 UTC,6.07,358130000.0,12918500.0
2017-08-01 00:00:00 UTC,6.46,381140000.0,20604800.0
2017-08-02 00:00:00 UTC,6.45,380550000.0,12128100.0
2017-08-03 00:00:00 UTC,7.65,451350000.0,30183700.0
2017-08-04 00:00:00 UTC,8.3,489700000.0,32382800.0
2017-08-05 00:00:00 UTC,9.4,554600000.0,42534500.0
2017-08-06 00:00:00 UTC,10.21,602390000.0,54680800.0
2017-08-07 00:00:00 UTC,12.66,746940000.0,96255200.0
2017-08-08 00:00:00 UTC,11.65,687350000.0,63942000.0
2017-08-09 00:00:00 UTC,12.63,745170000.0,51929700.0
2017-08-10 00:00:00 UTC,15.88,936920000.0,132136000.0
2017-08-11 00:00:00 UTC,14.76,870840000.0,93035500.0
2017-08-12 00:00:00 UTC,13.87,818330000.0,59374600.0
2017-08-13 00:00:00 UTC,15.43,910370000.0,76548400.0
2017-08-14 00:00:00 UTC,15.0,885000000.0,103399000.0
2017-08-15 00:00:00 UTC,14.68,866120000.0,62481100.0
2017-08-16 00:00:00 UTC,14.41,850190000.0,59445500.0
2017-08-17 00:00:00 UTC,14.37,847830000.0,59161500.0
2017-08-18 00:00:00 UTC,11.76,693840000.0,43581500.0
2017-08-19 00:00:00 UTC,11.37,670830000.0,42840600.0
2017-08-20 00:00:00 UTC,11.84,698560000.0,41115700.0
2017-08-21 00:00:00 UTC,11.24,663160000.0,29289500.0
2017-08-22 00:00:00 UTC,11.03,650770000.0,25091800.0
2017-08-23 00:00:00 UTC,11.93,703870000.0,36838900.0
2017-08-24 00:00:00 UTC,13.59,801810000.0,72587000.0
2017-08-25 00:00:00 UTC,13.31,785290000.0,26449000.0
2017-08-26 00:00:00 UTC,15.56,918040000.0,86976500.0
2017-08-27 00:00:00 UTC,15.77,930430000.0,56940600.0
2017-08-28 00:00:00 UTC,16.25,958750000.0,82727100.0
2017-08-29 00:00:00 UTC,18.71,1103890000.0,213111000.0
2017-08-30 00:00:00 UTC,17.04,1005360000.0,150017000.0
2017-08-31 00:00:00 UTC,17.37,1024830000.0,77404500.0
2017-09-01 00:00:00 UTC,18.1,1067900000.0,72807500.0
2017-09-02 00:00:00 UTC,16.12,951080000.0,121421000.0
2017-09-03 00:00:00 UTC,15.47,912730000.0,99135800.0
2017-09-04 00:00:00 UTC,10.98,647820000.0,161613000.0
2017-09-05 00:00:00 UTC,11.89,701510000.0,219934000.0
2017-09-06 00:00:00 UTC,11.38,671420000.0,141776000.0
2017-09-07 00:00:00 UTC,14.7,867300000.0,194729000.0
2017-09-08 00:00:00 UTC,13.49,795910000.0,295430000.0
2017-09-09 00:00:00 UTC,13.26,782340000.0,98632200.0
2017-09-10 00:00:00 UTC,12.83,756970000.0,172803000.0
2017-09-11 00:00:00 UTC,14.43,851370000.0,166627000.0
2017-09-12 00:00:00 UTC,13.47,794730000.0,156512000.0
2017-09-13 00:00:00 UTC,11.94,704460000.0,185572000.0
2017-09-14 00:00:00 UTC,7.98,470820000.0,142266000.0
2017-09-15 00:00:00 UTC,8.6,507400000.0,248997000.0
2017-09-16 00:00:00 UTC,8.12865,479590350.0,97180000.0
2017-09-17 00:00:00 UTC,8.28244,488663960.0,70141600.0
2017-09-18 00:00:00 UTC,9.57087,564681330.0,166482000.0
2017-09-19 00:00:00 UTC,8.97688,529635920.0,66984500.0
2017-09-20 00:00:00 UTC,8.80077,519245430.0,39074300.0
2017-09-21 00:00:00 UTC,7.38112,435486080.0,38155300.0
2017-09-22 00:00:00 UTC,7.70983,454879970.0,43067400.0
2017-09-23 00:00:00 UTC,8.11494,478781460.0,40614400.0
2017-09-24 00:00:00 UTC,8.06596,475891640.0,28395600.0
2017-09-25 00:00:00 UTC,9.37795,553299050.0,82283200.0
2017-09-26 00:00:00 UTC,9.5114,561172600.0,106281000.0
2017-09-27 00:00:00 UTC,9.87114,582397260.0,60379800.0
2017-09-28 00:00:00 UTC,9.90333,584296470.0,95147700.0
2017-09-29 00:00:00 UTC,9.77416,576675440.0,79993500.0
2017-09-30 00:00:00 UTC,11.5252,679986800.0,139581000.0
2017-10-01 00:00:00 UTC,12.3941,731251900.0,162640000.0
2017-10-02 00:00:00 UTC,11.887,701333000.0,71472500.0
2017-10-03 00:00:00 UTC,11.9853,707132700.0,92806900.0
2017-10-04 00:00:00 UTC,11.5625,682187500.0,78120200.0
2017-10-05 00:00:00 UTC,11.8346,698241400.0,67669700.0
2017-10-06 00:00:00 UTC,11.6927,689869300.0,23071300.0
2017-10-07 00:00:00 UTC,11.8872,701344800.0,19080200.0
2017-10-08 00:00:00 UTC,11.1961,660569900.0,34211200.0
2017-10-09 00:00:00 UTC,12.0201,709185900.0,58229300.0
2017-10-10 00:00:00 UTC,12.0506,710985400.0,50098400.0
2017-10-11 00:00:00 UTC,12.1278,715540200.0,28812600.0
2017-10-12 00:00:00 UTC,11.3311,668534900.0,31078300.0
2017-10-13 00:00:00 UTC,11.1653,658752700.0,45142100.0
2017-10-14 00:00:00 UTC,10.6323,627305700.0,17742000.0
2017-10-15 00:00:00 UTC,10.4224,614921600.0,22175400.0
2017-10-16 00:00:00 UTC,11.3917,672110300.0,37177600.0
2017-10-17 00:00:00 UTC,12.1016,713994400.0,57289700.0
2017-10-18 00:00:00 UTC,11.5359,693273766.7412,54224200.0
2017-10-19 00:00:00 UTC,12.01,883929226.36,48876200.0
2017-10-20 00:00:00 UTC,11.3389,834564221.0652,304635000.0
2017-10-21 00:00:00 UTC,10.8963,802013880.312,55845800.0
2017-10-22 00:00:00 UTC,10.6088,780878079.9968,34164600.0
2017-10-23 00:00:00 UTC,9.95326,732649594.96608,50521400.0
2017-10-24 00:00:00 UTC,10.8724,800332454.8912,119931000.0
2017-10-25 00:00:00 UTC,10.6784,786077559.2064,48341000.0
2017-10-26 00:00:00 UTC,10.5341,775477041.508,27118200.0
2017-10-27 00:00:00 UTC,10.2752,756445838.72,27271600.0
2017-10-28 00:00:00 UTC,10.1838,749741662.0056,23304100.0
2017-10-29 00:00:00 UTC,10.4654,770497744.2976,40413500.0
2017-10-30 00:00:00 UTC,10.3637,763034376.9064,21918700.0
2017-10-31 00:00:00 UTC,10.4571,769935777.084,43230100.0
2017-11-01 00:00:00 UTC,9.93301,731371817.36032,26168200.0
2017-11-02 00:00:00 UTC,9.60854,707503511.9412,53859700.0
2017-11-03 00:00:00 UTC,10.2341,753590000.32,53284500.0
2017-11-04 00:00:00 UTC,10.0682,741397923.2288,37520500.0
2017-11-05 00:00:00 UTC,10.1156,744912703.0752,48935500.0
2017-11-06 00:00:00 UTC,10.5285,775344050.514,117505000.0
2017-11-07 00:00:00 UTC,11.28,830713073.28,123582000.0
2017-11-08 00:00:00 UTC,11.9075,876953271.92,196255000.0
2017-11-09 00:00:00 UTC,11.9316,878756851.464,116318000.0
2017-11-10 00:00:00 UTC,11.2255,826779762.666,130601000.0
2017-11-11 00:00:00 UTC,11.5875,853469293.95,114181000.0
2017-11-12 00:00:00 UTC,10.9633,807520235.9908,114111000.0
2017-11-13 00:00:00 UTC,11.3568,836531848.5888,73308800.0
2017-11-14 00:00:00 UTC,11.6327,856882410.2348,74283000.0
2017-11-15 00:00:00 UTC,11.7235,863598450.286,43918800.0
2017-11-16 00:00:00 UTC,12.8722,948247089.416,316169000.0
2017-11-17 00:00:00 UTC,13.2713,977679099.7988,106577000.0
2017-11-18 00:00:00 UTC,13.9467,1027468116.7152,117568000.0
2017-11-19 00:00:00 UTC,13.9939,1030978919.9428,61002500.0
2017-11-20 00:00:00 UTC,14.8546,1094425073.4456,159874000.0
2017-11-21 00:00:00 UTC,14.177,1044536351.772,161027000.0
2017-11-22 00:00:00 UTC,14.2222,1047900627.5416,91874600.0
2017-11-23 00:00:00 UTC,14.0265,1033515328.878,115657000.0
2017-11-24 00:00:00 UTC,14.3335,1056170024.904,151407000.0
2017-11-25 00:00:00 UTC,14.5138,1069490223.8608,145601000.0
2017-11-26 00:00:00 UTC,14.7659,1088101769.7984,114742000.0
2017-11-27 00:00:00 UTC,14.7999,1090643051.5404,140055000.0
2017-11-28 00:00:00 UTC,15.4582,1139191801.6688,248271000.0
2017-11-29 00:00:00 UTC,12.2985,906354289.908,166708000.0
2017-11-30 00:00:00 UTC,12.8948,950299410.2944,118027000.0
2017-12-01 00:00:00 UTC,13.0634,962724611.1952,77117500.0
2017-12-02 00:00:00 UTC,13.041,961073813.448,105903000.0
2017-12-03 00:00:00 UTC,13.0964,965156590.0192,101091000.0
2017-12-04 00:00:00 UTC,13.8061,1017458874.0008,137021000.0
2017-12-05 00:00:00 UTC,13.1846,971656606.1488,106782000.0
2017-12-06 00:00:00 UTC,12.3882,912964850.5296,136635000.0
2017-12-07 00:00:00 UTC,12.4721,919147972.4488,261177000.0
2017-12-08 00:00:00 UTC,12.7386,938788043.8608,153885000.0
2017-12-09 00:00:00 UTC,12.078,890104249.584,123261000.0
2017-12-10 00:00:00 UTC,11.2272,827403413.7216,106293000.0
2017-12-11 00:00:00 UTC,13.5508,998644201.4624,220485000.0
2017-12-12 00:00:00 UTC,14.9355,1100691506.844,254620000.0
2017-12-13 00:00:00 UTC,17.3345,1277488997.716,542055000.0
2017-12-14 00:00:00 UTC,20.6315,1521232127.568,385310000.0
2017-12-15 00:00:00 UTC,30.685,2262585968.76,1219530000.0
2017-12-16 00:00:00 UTC,29.2012,2153246495.5456,621890000.0
2017-12-17 00:00:00 UTC,29.6941,2189662888.4352,401623000.0
2017-12-18 00:00:00 UTC,51.4438,3793621378.0512,2402910000.0
2017-12-19 00:00:00 UTC,67.5598,4982228258.2688,2125530000.0
2017-12-20 00:00:00 UTC,63.5507,4686726601.2852,1025880000.0
2017-12-21 00:00:00 UTC,62.3872,4601070972.928,906056000.0
2017-12-22 00:00:00 UTC,49.3949,3643004277.536,1095100000.0
2017-12-23 00:00:00 UTC,56.5081,4167756949.7916,915256000.0
2017-12-24 00:00:00 UTC,52.9966,3908892060.7992,690223000.0
